RUN_DT, STOP_STN, STLB_TRN_CLSF_CD, UP_DN_DV_CD, ABRD_PRNB, GOFF_PRNB, NSTP_PRNB, AGGR_YMDHMS
20191020,3900140,02,D,3,50,1461,20191020000000
20191020,3900179,02,D,20,13,342,20191020000000
20191020,3900633,02,D,78,153,3267,20191020000000
20191020,3900181,02,U,88,17,435,20191020000000
20191020,3900633,02,U,148,120,3146,20191020000000
20191020,3900647,02,U,837,1271,2317,20191020000000
20191020,3900567,02,D,9,12,555,20191020000000
20191020,3900604,02,D,75,163,1082,20191020000000
20191020,3900612,02,D,44,136,838,20191020000000
20191020,3900572,02,U,86,84,751,20191020000000
20191020,3900580,02,U,123,128,738,20191020000000
20191020,3900552,02,D,34,11,566,20191020000000
20191020,3900672,02,D,246,733,2390,20191020000000
20191020,3900283,02,U,45,42,1809,20191020000000
20191020,3900073,04,D,299,0,299,20191020000000
20191020,3900055,04,D,0,3,73,20191020000000
20191020,3900323,04,U,30,0,30,20191020000000
20191020,3901065,02,D,3,13,219,20191020000000
20191020,3901040,02,U,94,374,94,20191020000000
20191020,3901068,02,U,185,0,185,20191020000000
20191020,3900512,02,U,21,1,228,20191020000000
20191020,3900703,02,U,55,15,605,20191020000000
20191020,3900240,02,D,0,1,20,20191020000000
20191020,3900431,09,D,51,1731,7699,20191020000000
20191020,3900434,09,D,2,179,3263,20191020000000
20191020,3900388,09,U,38,3446,7543,20191020000000
20191020,3900431,09,U,2175,70,9864,20191020000000
20191020,3900434,09,U,261,2,3698,20191020000000
20191020,3900429,09,D,23,401,4099,20191020000000
20191020,3900164,01,D,5,7,88,20191020000000
20191020,3900292,01,D,4,13,135,20191020000000
20191020,3900565,01,D,0,327,0,20191020000000
20191020,3900161,01,U,30,0,120,20191020000000
20191020,3900388,01,U,0,194,0,20191020000000
20191020,3900592,01,U,29,0,29,20191020000000
20191020,3900604,01,U,6,0,110,20191020000000
20191020,3900706,01,D,0,0,216,20191020000000
20191020,3900717,01,D,0,208,8,20191020000000
20191020,3900718,01,D,0,8,0,20191020000000
20191020,3900263,01,U,17,4,152,20191020000000
20191021,3900896,00,D,276,3857,7252,20191021000000
20191021,3900114,00,U,11900,0,11900,20191021000000
20191021,3900894,00,D,242,1521,6710,20191021000000
20191021,3900280,07,D,713,1521,7695,20191021000000
20191021,3900896,07,D,34,357,366,20191021000000
20191021,3900280,10,U,158,54,718,20191021000000
20191021,3900884,07,D,672,834,6761,20191021000000
20191021,3900096,07,U,1515,913,5135,20191021000000
20191021,3900361,07,U,0,655,0,20191021000000
20191021,3900047,00,U,60,1111,1059,20191021000000
20191021,3900099,00,U,100,7,526,20191021000000
20191021,3900111,00,U,858,10,1290,20191021000000
20191021,3900683,07,D,1,119,758,20191021000000
20191021,3900894,07,U,249,48,1713,20191021000000
20191021,3900902,00,U,791,16,1594,20191021000000
20191021,3900685,00,U,164,0,386,20191021000000
20191021,3900231,07,U,376,4,999,20191021000000
20191021,3900229,00,U,2810,107,3794,20191021000000
20191021,3900231,00,U,331,20,957,20191021000000
20191021,3900199,07,D,13,122,645,20191021000000
20191021,3900025,10,D,211,0,315,20191021000000
20191021,3900195,00,D,91,230,568,20191021000000
20191021,3900224,07,U,6,0,93,20191021000000
20191021,3900248,07,D,153,736,1874,20191021000000
20191021,3900271,07,D,21,776,860,20191021000000
20191021,3900276,07,D,1,266,388,20191021000000
20191021,3900248,07,U,802,129,2428,20191021000000
20191021,3900248,00,D,133,1006,2420,20191021000000
20191021,3900271,00,D,21,982,1159,20191021000000
20191021,3900587,10,D,0,3106,0,20191021000000
20191021,3900130,10,U,336,62,3150,20191021000000
20191021,3901058,10,U,141,12,1830,20191021000000
20191021,3901060,10,D,22,286,1749,20191021000000
20191021,3900030,08,D,1754,0,3518,20191021000000
20191021,3900061,08,D,333,792,3253,20191021000000
20191021,3900095,08,D,182,574,1045,20191021000000
20191021,3900111,08,D,9,362,512,20191021000000
20191021,3900099,08,U,115,48,511,20191021000000
20191021,3900699,08,U,121,0,121,20191021000000
20191021,3900153,08,D,11,31,78,20191021000000
20191021,3900164,08,D,0,39,0,20191021000000
20191021,3900157,08,U,15,3,61,20191021000000
20191021,3900204,08,D,42,207,776,20191021000000
20191021,3900242,08,D,0,62,0,20191021000000
20191021,3900211,08,U,180,210,772,20191021000000
20191021,3900199,08,U,78,6,562,20191021000000
20191021,3900328,01,D,26,233,1171,20191021000000
20191021,3900334,01,D,8,119,642,20191021000000
20191021,3900348,01,D,46,101,115,20191021000000
20191021,3900030,01,U,0,494,497,20191021000000
20191021,3900322,01,U,115,100,1052,20191021000000
20191021,3900327,01,U,7,1,271,20191021000000
20191021,3900332,01,U,315,37,846,20191021000000
20191021,3900327,01,D,1,6,220,20191021000000
20191021,3900047,02,D,5084,4518,17053,20191021000000
20191021,3900061,02,D,2231,2741,14425,20191021000000
20191021,3900085,02,D,1342,580,4026,20191021000000
20191021,3900088,02,D,2332,1002,5279,20191021000000
20191021,3900099,02,D,763,994,4394,20191021000000
20191021,3900102,02,D,258,601,4042,20191021000000
20191021,3900105,02,D,1061,435,4798,20191021000000
20191021,3900030,02,U,16,6550,7570,20191021000000
20191021,3900075,02,U,355,112,3341,20191021000000
20191021,3900063,02,D,24,64,1839,20191021000000
20191021,3900689,02,U,33,8,559,20191021000000
20191021,3900281,04,D,21,24,327,20191021000000
20191021,3900055,02,D,4,46,812,20191021000000
20191021,3900208,02,D,24,76,1588,20191021000000
20191021,3900224,02,D,28,119,793,20191021000000
20191021,3900231,02,D,31,84,505,20191021000000
20191021,3900235,02,D,3,62,442,20191021000000
20191021,3900231,02,U,82,42,500,20191021000000
20191021,3900039,04,D,111,4,723,20191021000000
20191021,3900204,04,D,21,62,194,20191021000000
20191021,3900206,04,D,3,16,181,20191021000000
20191021,3900538,04,D,0,9,77,20191021000000
20191021,3900214,04,U,50,13,272,20191021000000
20191021,3900039,04,U,12,80,673,20191021000000
20191021,3900538,02,U,14,6,213,20191021000000
20191021,3900718,02,D,22,36,115,20191021000000
20191021,3900725,02,D,0,0,125,20191021000000
20191021,3900276,02,D,1,208,490,20191021000000
20191021,3900263,02,U,72,68,1054,20191021000000
20191021,3900324,02,D,12,31,2809,20191021000000
20191021,3900341,02,U,85,22,695,20191021000000
20191021,3900345,02,U,173,47,596,20191021000000
20191021,3900351,02,U,10,4,127,20191021000000
20191021,3900164,02,D,214,332,649,20191021000000
20191021,3900140,02,U,28,1,1402,20191021000000
20191021,3900141,02,U,43,11,1205,20191021000000
20191021,3900144,02,U,40,6,546,20191021000000
20191021,3900160,02,U,0,2,127,20191021000000
20191021,3900136,02,D,0,13,905,20191021000000
20191021,3900629,02,D,21,362,1402,20191021000000
20191021,3900631,02,U,264,28,1897,20191021000000
20191021,3900637,02,U,9,69,1061,20191021000000
20191021,3900572,02,D,38,114,515,20191021000000
20191021,3900581,02,D,59,72,313,20191021000000
20191021,3900611,02,D,14,100,669,20191021000000
20191021,3900613,02,D,43,45,488,20191021000000
20191021,3900552,02,D,20,3,194,20191021000000
20191021,3900561,02,D,10,0,149,20191021000000
20191021,3900556,02,U,5,26,209,20191021000000
20191021,3900559,02,U,0,3,107,20191021000000
20191021,3900290,02,D,6,66,751,20191021000000
20191021,3900295,02,U,1,0,162,20191021000000
20191021,3900509,02,U,98,16,240,20191021000000
20191021,3900705,02,U,13,1,313,20191021000000
20191021,3900427,09,U,150,7,805,20191021000000
20191021,3900437,09,U,1589,0,1589,20191021000000
20191021,3900195,01,U,0,0,269,20191021000000
20191021,3900263,01,U,269,0,269,20191021000000
20191021,3900896,00,U,3800,311,11976,20191021000000
20191021,3900023,07,D,5640,40,6080,20191021000000
20191021,3900894,07,D,34,244,1371,20191021000000
20191021,3900073,10,D,126,243,1084,20191021000000
20191021,3900895,10,U,80,13,237,20191021000000
20191021,3900896,07,U,82,8,250,20191021000000
20191021,3900030,00,D,504,2,1274,20191021000000
20191021,3900030,00,U,0,432,627,20191021000000
20191021,3900883,10,D,278,7,992,20191021000000
20191021,3900686,00,D,9,500,488,20191021000000
20191021,3900683,00,D,1,130,614,20191021000000
20191021,3900683,00,U,84,0,707,20191021000000
20191021,3900211,07,D,443,911,5452,20191021000000
20191021,3900211,07,U,751,405,5782,20191021000000
20191021,3900242,07,U,774,0,774,20191021000000
20191021,3900218,00,U,296,28,3048,20191021000000
20191021,3900242,00,U,780,0,780,20191021000000
20191021,3901026,00,D,36,89,5190,20191021000000
20191021,3900195,00,U,216,91,654,20191021000000
20191021,3900204,07,U,126,7,523,20191021000000
20191021,3900224,00,D,1,10,57,20191021000000
20191021,3900214,07,U,4,1,108,20191021000000
20191021,3900025,10,U,0,110,0,20191021000000
20191021,3900265,07,U,33,1,600,20191021000000
20191021,3900263,00,U,51,15,1138,20191021000000
20191021,3900263,00,D,1,25,959,20191021000000
20191021,3900265,00,U,49,2,865,20191021000000
20191021,3900587,10,U,2987,0,2987,20191021000000
20191021,3900096,08,D,305,336,1014,20191021000000
20191021,3900102,08,D,28,31,421,20191021000000
20191021,3900088,08,U,371,816,1465,20191021000000
20191021,3900096,08,U,464,534,1471,20191021000000
20191021,3900080,08,U,90,34,709,20191021000000
20191021,3900109,08,U,91,20,531,20191021000000
20191021,3900629,08,U,26,0,26,20191021000000
20191021,3900683,08,D,0,17,98,20191021000000
20191021,3900685,08,D,4,20,49,20191021000000
20191021,3900689,08,D,2,5,29,20191021000000
20191021,3900388,08,D,185,0,185,20191021000000
20191021,3900130,08,D,5,19,75,20191021000000
20191021,3900216,08,D,0,4,216,20191021000000
20191021,3900229,08,D,28,50,108,20191021000000
20191021,3900224,08,U,70,11,308,20191021000000
20191021,3900271,08,D,11,70,82,20191021000000
20191021,3900320,01,D,149,125,1401,20191021000000
20191021,3900338,01,D,46,367,321,20191021000000
20191021,3900320,01,U,83,117,1018,20191021000000
20191021,3900346,01,U,16,11,183,20191021000000
20191021,3900096,02,D,3521,1436,6249,20191021000000
20191021,3900111,02,D,134,1546,3057,20191021000000
20191021,3900039,02,U,200,311,3465,20191021000000
20191021,3900080,02,U,817,141,3993,20191021000000
20191021,3900081,02,U,68,22,850,20191021000000
20191021,3900082,02,U,32,10,739,20191021000000
20191021,3900099,02,U,1007,805,4851,20191021000000
20191021,3900102,02,U,617,306,4644,20191021000000
20191021,3900285,04,D,5,37,260,20191021000000
20191021,3900153,04,U,163,0,163,20191021000000
20191021,3900058,02,U,32,37,987,20191021000000
20191021,3900195,02,D,1090,813,3479,20191021000000
20191021,3900206,02,D,27,244,2125,20191021000000
20191021,3900218,02,U,272,72,968,20191021000000
20191021,3900195,04,D,77,115,252,20191021000000
20191021,3900202,02,D,24,81,945,20191021000000
20191021,3900204,04,U,78,26,334,20191021000000
20191021,3900218,04,U,105,4,221,20191021000000
20191021,3900715,02,D,6,14,93,20191021000000
20191021,3900722,02,D,1,9,122,20191021000000
20191021,3900720,02,U,2,2,97,20191021000000
20191021,3900322,02,D,303,342,3291,20191021000000
20191021,3900332,02,D,103,1078,1530,20191021000000
20191021,3900334,02,D,23,220,1333,20191021000000
20191021,3900133,02,D,7,23,1305,20191021000000
20191021,3900137,02,D,21,162,1749,20191021000000
20191021,3900153,02,D,337,916,1686,20191021000000
20191021,3900160,02,D,2,3,231,20191021000000
20191021,3900161,02,D,39,192,534,20191021000000
20191021,3900134,02,U,4,0,308,20191021000000
20191021,3900140,02,D,0,66,1029,20191021000000
20191021,3900138,02,D,0,4,353,20191021000000
20191021,3900621,02,D,189,1167,232,20191021000000
20191021,3900633,02,D,47,70,1943,20191021000000
20191021,3900637,02,D,93,10,1205,20191021000000
20191021,3900639,02,D,852,500,1685,20191021000000
20191021,3900179,02,U,9,15,260,20191021000000
20191021,3900184,02,U,4,2,200,20191021000000
20191021,3900647,02,U,359,678,1224,20191021000000
20191021,3900580,02,U,171,92,489,20191021000000
20191021,3900612,02,U,152,38,471,20191021000000
20191021,3900560,02,D,20,11,158,20191021000000
20191021,3900563,02,U,7,12,198,20191021000000
20191021,3900320,04,D,9,66,227,20191021000000
20191021,3901067,02,U,30,0,130,20191021000000
20191021,3900651,02,U,12,8,125,20191021000000
20191021,3900513,02,D,10,57,52,20191021000000
20191021,3900513,02,U,63,18,138,20191021000000
20191021,3900706,02,D,13,50,253,20191021000000
20191021,3900706,02,U,55,11,301,20191021000000
20191021,3900388,09,D,2110,18,5760,20191021000000
20191021,3900437,09,D,0,1686,0,20191021000000
20191021,3900387,09,U,3,483,1381,20191021000000
20191021,3900898,09,U,14,70,1377,20191021000000
20191021,3900385,09,D,50,0,816,20191021000000
20191021,3900434,09,U,27,0,679,20191021000000
20191021,3900070,01,U,0,0,269,20191021000000
20191021,3900096,00,U,8953,1922,27298,20191021000000
20191021,3900883,00,U,338,7618,27865,20191021000000
20191021,3900884,00,U,2550,2501,21748,20191021000000
20191021,3900895,00,U,1410,150,7105,20191021000000
20191021,3900073,07,U,1046,725,5657,20191021000000
20191021,3900884,10,U,81,26,363,20191021000000
20191021,3900902,07,U,629,2,1061,20191021000000
20191021,3900099,07,D,16,24,354,20191021000000
20191021,3900902,00,D,18,1123,977,20191021000000
20191021,3901040,07,D,0,2087,0,20191021000000
20191021,3901040,00,D,0,754,0,20191021000000
20191021,3900211,00,U,1400,367,7896,20191021000000
20191021,3900211,00,D,441,1604,8063,20191021000000
20191021,3900229,00,D,105,2858,1699,20191021000000
20191021,3900195,07,D,124,333,754,20191021000000
20191021,3900271,07,U,841,18,1546,20191021000000
20191021,3900259,00,D,23,231,2212,20191021000000
20191021,3900141,10,D,168,618,2733,20191021000000
20191021,3900080,08,D,28,156,612,20191021000000
20191021,3900030,08,U,6,1295,1372,20191021000000
20191021,3900061,08,U,586,374,3223,20191021000000
20191021,3900073,08,U,731,280,1780,20191021000000
20191021,3900102,08,U,46,21,487,20191021000000
20191021,3900091,08,D,18,20,243,20191021000000
20191021,3900091,08,U,28,32,427,20191021000000
20191021,3900629,08,D,0,29,0,20191021000000
20191021,3900902,08,U,78,28,228,20191021000000
20191021,3900157,08,D,1,18,61,20191021000000
20191021,3900195,08,D,271,378,993,20191021000000
20191021,3900199,08,D,14,66,635,20191021000000
20191021,3900231,08,D,4,24,88,20191021000000
20191021,3900235,08,D,4,22,70,20191021000000
20191021,3900239,08,D,0,8,50,20191021000000
20191021,3900204,08,U,220,57,957,20191021000000
20191021,3900206,08,U,30,8,393,20191021000000
20191021,3900259,08,D,4,35,189,20191021000000
20191021,3900047,01,D,364,116,1173,20191021000000
20191021,3900341,01,D,5,44,282,20191021000000
20191021,3900346,01,D,7,27,170,20191021000000
20191021,3900328,01,U,188,29,1031,20191021000000
20191021,3900334,01,U,89,11,568,20191021000000
20191021,3900330,01,U,26,0,327,20191021000000
20191021,3900107,02,D,253,130,3986,20191021000000
20191021,3900114,02,D,0,2713,0,20191021000000
20191021,3900039,02,D,380,135,3757,20191021000000
20191021,3900108,02,U,37,53,1806,20191021000000
20191021,3900687,02,D,47,15,517,20191021000000
20191021,3900690,02,U,72,9,534,20191021000000
20191021,3900023,04,D,438,0,438,20191021000000
20191021,3900057,04,D,87,245,902,20191021000000
20191021,3900058,02,D,19,128,733,20191021000000
20191021,3900199,02,D,86,170,2944,20191021000000
20191021,3900204,02,U,554,186,2964,20191021000000
20191021,3900211,02,U,851,847,2710,20191021000000
20191021,3900221,04,D,2,12,108,20191021000000
20191021,3900539,02,D,14,233,14,20191021000000
20191021,3900538,04,U,3,0,49,20191021000000
20191021,3900714,02,D,9,7,89,20191021000000
20191021,3900256,02,D,5,62,1237,20191021000000
20191021,3900336,02,D,1,9,591,20191021000000
20191021,3900346,02,U,50,11,470,20191021000000
20191021,3900336,02,U,14,2,586,20191021000000
20191021,3900130,02,D,239,587,3136,20191021000000
20191021,3900144,02,D,7,94,437,20191021000000
20191021,3900132,02,U,222,101,2081,20191021000000
20191021,3900164,02,U,342,188,840,20191021000000
20191021,3900172,02,U,392,180,686,20191021000000
20191021,3900388,02,U,0,3140,-1,20191021000000
20191021,3900135,02,D,2,11,918,20191021000000
20191021,3900181,02,D,11,0,214,20191021000000
20191021,3900194,02,D,58,94,866,20191021000000
20191021,3900629,02,U,296,11,1661,20191021000000
20191021,3900567,02,D,8,7,366,20191021000000
20191021,3900559,02,D,2,0,105,20191021000000
20191021,3900565,02,D,38,68,144,20191021000000
20191021,3900562,02,U,1,1,203,20191021000000
20191021,3901066,02,D,0,8,115,20191021000000
20191021,3901068,02,D,0,100,0,20191021000000
20191021,3900507,02,D,4,24,168,20191021000000
20191021,3900508,02,U,13,3,250,20191021000000
20191021,3900519,02,U,20,12,68,20191021000000
20191021,3900682,02,U,14,3,486,20191021000000
20191021,3900901,02,U,4,2,291,20191021000000
20191021,3900707,02,D,4,12,245,20191021000000
20191021,3900240,02,D,0,6,53,20191021000000
20191021,3900429,09,U,134,3,965,20191021000000
20191021,3900385,09,U,1,61,664,20191021000000
20191021,3900079,02,D,0,0,84,20191021000000
20191021,3900073,00,D,2484,6381,27968,20191021000000
20191021,3900280,00,U,3482,1585,23551,20191021000000
20191021,3900280,00,D,1275,3292,17852,20191021000000
20191021,3900114,07,D,0,562,0,20191021000000
20191021,3900895,07,D,34,220,885,20191021000000
20191021,3900023,10,D,3526,3,3552,20191021000000
20191021,3900096,10,U,275,87,886,20191021000000
20191021,3900047,00,D,1121,116,2279,20191021000000
20191021,3900099,07,U,27,13,206,20191021000000
20191021,3900686,07,D,3,330,106,20191021000000
20191021,3900686,00,U,422,4,709,20191021000000
20191021,3900218,07,D,43,281,2045,20191021000000
20191021,3900229,07,D,122,1674,1192,20191021000000
20191021,3900229,07,U,1727,99,2774,20191021000000
20191021,3901026,07,U,34,17,2185,20191021000000
20191021,3900231,00,D,10,666,920,20191021000000
20191021,3900195,07,U,448,104,1008,20191021000000
20191021,3900214,07,D,2,5,180,20191021000000
20191021,3900199,00,D,4,79,493,20191021000000
20191021,3900276,07,U,313,0,699,20191021000000
20191021,3900271,00,U,863,15,1657,20191021000000
20191021,3900263,07,D,7,31,823,20191021000000
20191021,3901057,10,U,223,33,2231,20191021000000
20191021,3900073,08,D,315,853,1374,20191021000000
20191021,3900085,08,D,251,201,1296,20191021000000
20191021,3900085,08,U,176,368,1273,20191021000000
20191021,3900105,08,U,159,177,1302,20191021000000
20191021,3900099,08,D,25,65,292,20191021000000
20191021,3900685,08,U,31,3,178,20191021000000
20191021,3900686,08,U,55,36,150,20191021000000
20191021,3900195,08,U,353,327,1055,20191021000000
20191021,3900265,08,U,16,1,224,20191021000000
20191021,3900061,01,D,328,96,1377,20191021000000
20191021,3900332,01,D,40,406,753,20191021000000
20191021,3900025,01,U,0,497,0,20191021000000
20191021,3900057,01,U,156,32,649,20191021000000
20191021,3900348,01,U,80,41,178,20191021000000
20191021,3900057,02,D,1372,3215,15044,20191021000000
20191021,3900066,02,D,789,2382,10046,20191021000000
20191021,3900073,02,D,1902,2804,4850,20191021000000
20191021,3900023,02,U,0,4738,0,20191021000000
20191021,3900061,02,U,2095,2323,12772,20191021000000
20191021,3900070,02,U,936,363,7037,20191021000000
20191021,3900076,02,U,30,11,641,20191021000000
20191021,3900088,02,U,992,2086,3945,20191021000000
20191021,3900090,02,U,15,72,1336,20191021000000
20191021,3900111,02,U,1577,151,4379,20191021000000
20191021,3900114,02,U,2644,0,2644,20191021000000
20191021,3900093,02,D,17,3,1153,20191021000000
20191021,3900076,02,D,20,15,453,20191021000000
20191021,3900683,02,D,39,102,901,20191021000000
20191021,3900685,02,D,46,123,546,20191021000000
20191021,3900689,02,D,4,25,496,20191021000000
20191021,3900686,02,U,185,117,591,20191021000000
20191021,3900694,02,U,26,1,471,20191021000000
20191021,3900902,02,U,428,118,1013,20191021000000
20191021,3900030,04,D,511,1,1104,20191021000000
20191021,3900283,04,D,5,18,292,20191021000000
20191021,3900047,04,U,260,239,1134,20191021000000
20191021,3900288,04,U,29,7,353,20191021000000
20191021,3900290,04,U,20,2,331,20191021000000
20191021,3900063,02,U,52,28,1797,20191021000000
20191021,3900216,02,D,13,70,1123,20191021000000
20191021,3900229,02,U,324,353,641,20191021000000
20191021,3900224,04,D,1,23,86,20191021000000
20191021,3900216,04,U,16,2,235,20191021000000
20191021,3900221,04,U,14,2,120,20191021000000
20191021,3900224,04,U,24,5,108,20191021000000
20191021,3900202,04,D,2,5,101,20191021000000
20191021,3900716,02,D,9,4,112,20191021000000
20191021,3900720,02,D,1,0,127,20191021000000
20191021,3900731,02,D,6,11,95,20191021000000
20191021,3900731,02,U,9,7,89,20191021000000
20191021,3900248,02,U,652,384,1574,20191021000000
20191021,3900253,02,U,63,23,1047,20191021000000
20191021,3900320,02,U,236,284,2868,20191021000000
20191021,3900324,02,U,31,4,2929,20191021000000
20191021,3900330,02,U,254,21,2411,20191021000000
20191021,3900343,02,U,38,2,632,20191021000000
20191021,3900388,02,D,3412,0,3412,20191021000000
20191021,3900133,02,U,35,3,1215,20191021000000
20191021,3900157,02,U,135,18,742,20191021000000
20191021,3900122,02,D,73,1,917,20191021000000
20191021,3900187,02,D,185,510,1085,20191021000000
20191021,3900627,02,D,18,210,812,20191021000000
20191021,3900645,02,D,82,33,873,20191021000000
20191021,3900181,02,U,1,8,193,20191021000000
20191021,3900187,02,U,586,176,1606,20191021000000
20191021,3900645,02,U,32,59,799,20191021000000
20191021,3900576,02,D,0,1,190,20191021000000
20191021,3900615,02,D,152,217,423,20191021000000
20191021,3900581,02,U,61,46,391,20191021000000
20191021,3900576,02,U,5,3,202,20191021000000
20191021,3900601,02,D,0,1,152,20191021000000
20191021,3900672,02,D,162,452,1318,20191021000000
20191021,3900561,02,U,0,6,203,20191021000000
20191021,3900282,02,D,122,88,955,20191021000000
20191021,3900292,02,D,86,359,478,20191021000000
20191021,3900280,02,U,31,168,621,20191021000000
20191021,3900283,02,U,48,22,816,20191021000000
20191021,3900288,02,U,62,17,720,20191021000000
20191021,3900290,02,U,38,8,675,20191021000000
20191021,3900292,02,U,283,84,645,20191021000000
20191021,3900052,04,D,28,72,450,20191021000000
20191021,3900055,04,D,2,66,218,20191021000000
20191021,3900515,02,D,0,2,50,20191021000000
20191021,3900512,02,U,22,2,158,20191021000000
20191021,3900070,01,D,0,0,272,20191021000000
20191021,3900883,98,D,0,330,0,20191021000000
20191021,3900927,98,U,0,533,196,20191021000000
20191021,3900883,00,D,8387,307,35848,20191021000000
20191021,3900895,00,D,111,1389,4902,20191021000000
20191021,3900894,00,U,1301,310,11622,20191021000000
20191021,3900361,00,D,1341,0,1341,20191021000000
20191021,3900073,10,U,139,84,941,20191021000000
20191021,3900114,10,U,475,0,475,20191021000000
20191021,3900884,07,U,564,673,5471,20191021000000
20191021,3900699,00,U,291,0,291,20191021000000
20191021,3900231,07,D,19,394,645,20191021000000
20191021,3900025,00,U,18,5248,1809,20191021000000
20191021,3900218,00,D,35,338,3352,20191021000000
20191021,3900204,00,U,49,5,443,20191021000000
20191021,3900224,00,U,12,1,196,20191021000000
20191021,3900276,00,D,0,417,639,20191021000000
20191021,3901057,10,D,38,255,2251,20191021000000
20191021,3900105,08,D,135,97,811,20191021000000
20191021,3900114,08,D,0,467,0,20191021000000
20191021,3900057,08,D,155,486,2352,20191021000000
20191021,3900621,08,D,0,16,29,20191021000000
20191021,3900683,08,U,48,4,272,20191021000000
20191021,3900142,08,D,8,81,98,20191021000000
20191021,3900132,08,U,20,8,95,20191021000000
20191021,3900153,08,U,20,12,69,20191021000000
20191021,3900130,08,U,6,1,24,20191021000000
20191021,3900214,08,U,92,24,507,20191021000000
20191021,3900239,08,U,3,2,60,20191021000000
20191021,3900248,08,D,44,104,220,20191021000000
20191021,3900276,08,D,0,18,64,20191021000000
20191021,3900248,08,U,94,56,295,20191021000000
20191021,3900276,08,U,40,0,113,20191021000000
20191021,3900061,01,U,99,203,914,20191021000000
20191021,3900211,01,U,139,0,139,20191021000000
20191021,3900338,01,U,273,47,490,20191021000000
20191021,3900104,02,D,70,12,2475,20191021000000
20191021,3900110,02,D,61,76,1472,20191021000000
20191021,3900057,02,U,3029,1313,14483,20191021000000
20191021,3900096,02,U,1520,3595,4255,20191021000000
20191021,3900105,02,U,399,1077,4375,20191021000000
20191021,3900109,02,D,327,351,3477,20191021000000
20191021,3900078,02,U,14,1,518,20191021000000
20191021,3900108,02,D,29,28,1728,20191021000000
20191021,3900068,02,U,57,21,1502,20191021000000
20191021,3900686,02,D,77,138,485,20191021000000
20191021,3900902,02,D,84,364,623,20191021000000
20191021,3900685,02,U,159,47,703,20191021000000
20191021,3900687,02,U,23,59,523,20191021000000
20191021,3900063,04,D,2,8,106,20191021000000
20191021,3900280,04,D,87,37,330,20191021000000
20191021,3900057,04,U,244,63,1031,20191021000000
20191021,3900061,04,U,180,123,832,20191021000000
20191021,3900292,04,U,178,29,313,20191021000000
20191021,3900077,02,D,4,0,244,20191021000000
20191021,3900089,02,D,34,8,330,20191021000000
20191021,3900025,02,D,3408,0,3408,20191021000000
20191021,3900242,02,D,0,386,0,20191021000000
20191021,3900199,02,U,159,72,2284,20191021000000
20191021,3900216,02,U,57,19,1006,20191021000000
20191021,3900237,02,U,10,3,388,20191021000000
20191021,3900239,02,U,39,4,381,20191021000000
20191021,3900066,04,D,92,121,541,20191021000000
20191021,3900211,04,D,69,73,209,20191021000000
20191021,3900218,04,D,21,101,118,20191021000000
20191021,3900025,04,U,0,185,0,20191021000000
20191021,3900539,04,U,86,0,86,20191021000000
20191021,3900052,04,U,77,17,711,20191021000000
20191021,3900070,04,U,32,42,403,20191021000000
20191021,3900263,02,D,58,88,1052,20191021000000
20191021,3900279,02,D,0,490,0,20191021000000
20191021,3900320,02,D,344,326,3330,20191021000000
20191021,3900338,02,D,98,756,667,20191021000000
20191021,3900322,02,U,250,263,2916,20191021000000
20191021,3900327,02,U,112,29,2902,20191021000000
20191021,3900332,02,U,817,166,2178,20191021000000
20191021,3900153,02,U,887,268,1987,20191021000000
20191021,3900161,02,U,140,47,627,20191021000000
20191021,3900135,02,U,11,0,761,20191021000000
20191021,3900134,02,D,0,2,396,20191021000000
20191021,3900184,02,D,0,3,211,20191021000000
20191021,3900636,02,D,289,66,1878,20191021000000
20191021,3900633,02,U,58,35,1804,20191021000000
20191021,3900148,02,D,0,18,340,20191021000000
20191021,3900138,02,U,5,2,520,20191021000000
20191021,3900585,02,D,123,89,303,20191021000000
20191021,3900585,02,U,108,147,372,20191021000000
20191021,3900601,02,U,3,0,360,20191021000000
20191021,3900563,02,D,15,9,150,20191021000000
20191021,3900283,02,D,18,85,888,20191021000000
20191021,3900285,02,D,53,105,836,20191021000000
20191021,3900285,02,U,103,33,790,20191021000000
20191021,3900320,04,U,67,4,180,20191021000000
20191021,3901040,02,U,56,207,56,20191021000000
20191021,3901065,02,U,12,0,149,20191021000000
20191021,3900651,02,D,8,3,86,20191021000000
20191021,3900508,02,D,3,6,165,20191021000000
20191021,3900516,02,D,0,2,48,20191021000000
20191021,3900519,02,D,7,16,39,20191021000000
20191021,3900701,02,D,1,7,322,20191021000000
20191021,3900703,02,D,6,24,304,20191021000000
20191021,3900705,02,D,2,16,290,20191021000000
20191021,3900707,02,U,19,8,257,20191021000000
20191021,3900710,02,U,22,1,246,20191021000000
20191021,3900436,09,D,1,2003,1686,20191021000000
20191021,3900436,09,U,1899,0,3488,20191021000000
20191021,3900429,09,D,2,73,622,20191021000000
20191021,3900423,09,D,3,57,1016,20191021000000
20191021,3900424,09,D,0,61,955,20191021000000
20191021,3900195,01,D,0,0,272,20191021000000
20191021,3900263,01,D,0,272,0,20191021000000
20191021,3900883,98,U,729,0,729,20191021000000
20191021,3900096,00,D,2026,8123,20592,20191021000000
20191021,3900114,00,D,0,11225,0,20191021000000
20191021,3900884,00,D,2009,2602,21135,20191021000000
